10.02.2016 11:08:29; WARNING; 0; ConfigMgr запущен
11.02.2016 16:32:25; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:32:32; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:34:24; WARNING; 0; ConfigMgr запущен
11.02.2016 17:23:14; WARNING; 0; ConfigMgr запущен
11.02.2016 22:01:30; WARNING; 0; ConfigMgr запущен
11.02.2016 22:05:00; WARNING; 0; ConfigMgr запущен
12.02.2016 12:07:42; WARNING; 0; ConfigMgr запущен
12.02.2016 12:25:26; WARNING; 0; ConfigMgr запущен
12.02.2016 12:48:35; WARNING; 0; ConfigMgr запущен
12.02.2016 13:02:02; WARNING; 0; ConfigMgr запущен
12.02.2016 13:29:54; WARNING; 0; ConfigMgr запущен
12.02.2016 13:59:17; WARNING; 0; ConfigMgr запущен
12.02.2016 14:01:46; WARNING; 0; ConfigMgr запущен
12.02.2016 14:51:35; WARNING; 0; ConfigMgr запущен
12.02.2016 15:54:58; WARNING; 0; ConfigMgr запущен
12.02.2016 16:03:02; WARNING; 0; ConfigMgr запущен
12.02.2016 16:18:20; WARNING; 0; ConfigMgr запущен
12.02.2016 16:20:24; WARNING; 0; ConfigMgr запущен
12.02.2016 16:49:05; WARNING; 0; ConfigMgr запущен
12.02.2016 16:53:23; WARNING; 0; ConfigMgr запущен
12.02.2016 16:55:57; WARNING; 0; ConfigMgr запущен
12.02.2016 17:03:08; WARNING; 0; ConfigMgr запущен
12.02.2016 17:08:21; WARNING; 0; ConfigMgr запущен
12.02.2016 17:18:18; WARNING; 0; ConfigMgr запущен
12.02.2016 17:19:23; WARNING; 0; ConfigMgr запущен
12.02.2016 17:19:33; WARNING; 0; ConfigMgr запущен
12.02.2016 17:20:52; WARNING; 0; ConfigMgr запущен
12.02.2016 17:23:45; WARNING; 0; ConfigMgr запущен
12.02.2016 17:25:44; WARNING; 0; ConfigMgr запущен
12.02.2016 17:26:45; WARNING; 0; ConfigMgr запущен
12.02.2016 20:43:20; WARNING; 0; ConfigMgr запущен
12.02.2016 20:59:11; WARNING; 0; ConfigMgr запущен
13.02.2016 18:38:20; WARNING; 0; ConfigMgr запущен
13.02.2016 19:07:59; WARNING; 0; ConfigMgr запущен
13.02.2016 19:31:07; WARNING; 0; ConfigMgr запущен
13.02.2016 19:45:55; WARNING; 0; ConfigMgr запущен
13.02.2016 19:50:59; WARNING; 0; ConfigMgr запущен
13.02.2016 19:52:29; WARNING; 0; ConfigMgr запущен
13.02.2016 20:02:03; WARNING; 0; ConfigMgr запущен
13.02.2016 20:30:38; WARNING; 0; ConfigMgr запущен
13.02.2016 20:34:19; WARNING; 0; ConfigMgr запущен
13.02.2016 20:55:25; WARNING; 0; ConfigMgr запущен
13.02.2016 22:00:53; WARNING; 0; ConfigMgr запущен
14.02.2016 14:49:35; WARNING; 0; ConfigMgr запущен
15.02.2016 19:28:04; WARNING; 0; ConfigMgr запущен
16.02.2016 13:39:55; WARNING; 0; ConfigMgr запущен
16.02.2016 13:43:46; WARNING; 0; ConfigMgr запущен
16.02.2016 16:13:36; WARNING; 0; ConfigMgr запущен
16.02.2016 16:14:19; WARNING; 0; Invalid IMEI: 353173065654525
16.02.2016 16:15:02; WARNING; 0; ConfigMgr запущен
16.02.2016 16:16:46; WARNING; 0; ConfigMgr запущен
16.02.2016 19:46:11; WARNING; 0; ConfigMgr запущен
16.02.2016 19:46:15; WARNING; 0; ConfigMgr запущен
16.02.2016 19:52:19; WARNING; 0; ConfigMgr запущен
16.02.2016 19:57:38; WARNING; 0; ConfigMgr запущен
16.02.2016 21:08:26; WARNING; 0; ConfigMgr запущен
16.02.2016 21:09:07; WARNING; 0; ConfigMgr запущен
17.02.2016 10:43:19; WARNING; 0; ConfigMgr запущен
17.02.2016 10:57:06; WARNING; 0; ConfigMgr запущен
17.02.2016 11:04:42; WARNING; 0; ConfigMgr запущен
17.02.2016 12:56:46; WARNING; 0; ConfigMgr запущен
17.02.2016 12:57:09; WARNING; 0; ConfigMgr запущен
18.02.2016 13:01:40; WARNING; 0; ConfigMgr запущен
18.02.2016 13:02:32; WARNING; 0; ConfigMgr запущен
18.02.2016 13:06:26; WARNING; 0; ConfigMgr запущен
18.02.2016 14:56:34; WARNING; 0; ConfigMgr запущен
18.02.2016 15:10:10; WARNING; 0; ConfigMgr запущен
21.02.2016 14:04:05; WARNING; 0; ConfigMgr запущен
21.02.2016 14:06:14; WARNING; 0; ConfigMgr запущен
22.02.2016 07:43:49; WARNING; 0; Invalid IMEI: 862698020117634
22.02.2016 07:45:34; WARNING; 0; ConfigMgr запущен
22.02.2016 11:50:37; ERROR; 0; MySql.Data.MySqlClient.MySqlException: Deadlock found when trying to get lock; try restarting transaction
   в MySql.Data.MySqlClient.MySqlStream.ReadPacket()
   в MySql.Data.MySqlClient.NativeDriver.GetResult(Int32& affectedRow, Int32& insertedId)
   в MySql.Data.MySqlClient.Driver.GetResult(Int32 statementId, Int32& affectedRows, Int32& insertedId)
   в MySql.Data.MySqlClient.Driver.NextResult(Int32 statementId)
   в MySql.Data.MySqlClient.MySqlDataReader.NextResult()
   в MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   в MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   в ConfigMgr.ReloadConfig(Object obj) в E:\GeoLoc\GeoLocServer\ConfigMgr.cs:строка 81
22.02.2016 21:57:31; WARNING; 0; ConfigMgr запущен
23.02.2016 16:22:56; WARNING; 0; ConfigMgr запущен
23.02.2016 22:13:35; WARNING; 0; ConfigMgr запущен
23.02.2016 22:15:20; WARNING; 0; ConfigMgr запущен
24.02.2016 11:16:59; WARNING; 0; ConfigMgr запущен
24.02.2016 11:34:05; WARNING; 0; Invalid IMEI: 355301044248246
24.02.2016 11:35:19; WARNING; 0; ConfigMgr запущен
24.02.2016 14:34:19; WARNING; 0; ConfigMgr запущен
04.03.2016 10:28:30; WARNING; 0; ConfigMgr запущен
17.03.2016 21:34:54; WARNING; 0; ConfigMgr started
17.03.2016 23:06:29; WARNING; 0; ConfigMgr started
18.03.2016 06:54:42; WARNING; 0; ConfigMgr started
18.03.2016 07:15:35; WARNING; 0; ConfigMgr started
18.03.2016 07:25:01; WARNING; 0; ConfigMgr started
18.03.2016 07:46:40; WARNING; 0; ConfigMgr started
18.03.2016 09:40:07; WARNING; 0; ConfigMgr started
18.03.2016 09:41:49; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 09:45:49; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 09:49:49; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 10:05:11; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 10:05:30; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 10:25:31; WARNING; 0; ConfigMgr started
18.03.2016 10:37:12; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 10:37:31; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 10:41:51; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 10:45:51; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 10:49:51; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 10:53:51; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:01:46; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:02:05; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:06:25; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:09:14; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:09:33; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:10:22; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:10:41; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:15:01; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:19:01; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:23:01; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 11:27:01; WARNING; 0; Invalid IMEI: 359108041848225
18.03.2016 12:06:24; WARNING; 0; ConfigMgr started
18.03.2016 12:10:18; WARNING; 0; ConfigMgr started
18.03.2016 12:15:01; WARNING; 0; ConfigMgr started
18.03.2016 12:15:07; WARNING; 0; ConfigMgr started
18.03.2016 12:20:04; WARNING; 0; ConfigMgr started
18.03.2016 12:25:12; WARNING; 0; ConfigMgr started
18.03.2016 12:33:07; WARNING; 0; ConfigMgr started
18.03.2016 12:58:56; WARNING; 0; ConfigMgr started
18.03.2016 13:05:57; WARNING; 0; ConfigMgr started
18.03.2016 13:16:50; WARNING; 0; ConfigMgr started
18.03.2016 13:33:39; WARNING; 0; ConfigMgr started
18.03.2016 13:44:01; WARNING; 0; ConfigMgr started
18.03.2016 13:50:36; WARNING; 0; ConfigMgr started
18.03.2016 13:55:25; WARNING; 0; ConfigMgr started
18.03.2016 13:58:36; WARNING; 0; ConfigMgr started
18.03.2016 14:05:32; WARNING; 0; ConfigMgr started
18.03.2016 14:16:00; WARNING; 0; ConfigMgr started
18.03.2016 14:27:16; WARNING; 0; ConfigMgr started
18.03.2016 14:43:28; WARNING; 0; ConfigMgr started
18.03.2016 15:52:11; WARNING; 0; ConfigMgr started
18.03.2016 16:36:39; WARNING; 0; ConfigMgr started
18.03.2016 16:40:14; WARNING; 0; ConfigMgr started
18.03.2016 16:55:45; WARNING; 0; ConfigMgr started
18.03.2016 17:00:17; WARNING; 0; ConfigMgr started
18.03.2016 17:02:27; WARNING; 0; ConfigMgr started
18.03.2016 17:04:09; WARNING; 0; ConfigMgr started
18.03.2016 17:05:25; WARNING; 0; ConfigMgr started
18.03.2016 17:26:02; WARNING; 0; ConfigMgr started
18.03.2016 17:31:30; WARNING; 0; ConfigMgr started
18.03.2016 18:35:13; WARNING; 0; ConfigMgr started
18.03.2016 18:39:19; WARNING; 0; Invalid IMEI: 352648068717230
18.03.2016 18:39:19; WARNING; 0; Invalid IMEI: 352648068717230
18.03.2016 18:39:19; WARNING; 0; Invalid IMEI: 352648068717230
18.03.2016 18:46:49; WARNING; 0; ConfigMgr started
18.03.2016 19:43:39; WARNING; 0; ConfigMgr started
18.03.2016 19:52:26; WARNING; 0; ConfigMgr started
18.03.2016 19:58:00; WARNING; 0; ConfigMgr started
